CustomerID,TransactionDate,TransactionAmount,ProductCategory
C0586,2024-01-21 11:47:00,8.77,Electronics
C0241,2024-01-13 12:28:00,282.11,Sports
C0060,2024-03-24 13:57:00,84.2,Sports
C0621,2024-02-28 04:37:00,266.79,Grocery
C0774,2024-04-10 08:23:00,279.38,Electronics
C0006,2024-04-01 16:50:00,151.81,Books
C0725,2024-03-31 01:52:00,180.06,Clothing
C0229,2024-02-09 23:24:00,285.16,Sports
C0852,2024-01-28 01:43:00,355.77,Electronics
C0893,2024-03-06 18:32:00,389.78,Books
C0430,2024-02-21 09:42:00,489.41,Grocery
C0149,2024-03-04 00:02:00,221.46,Sports
C0262,2024-03-16 23:42:00,231.41,Electronics
C0044,2024-04-12 21:53:00,47.69,Grocery
C0608,2024-01-07 07:14:00,179.12,Grocery
C0253,2024-02-22 20:54:00,238.85,Clothing
C0609,2024-02-21 00:17:00,410.32,Grocery
C0206,2024-03-30 20:33:00,41.16,Electronics
C0036,2024-02-18 05:35:00,80.7,Clothing
C0427,2024-03-19 20:16:00,27.2,Books
C0399,2024-02-20 00:54:00,230.94,Electronics
C0472,2024-03-12 11:26:00,98.63,Books
C0729,2024-04-07 06:50:00,440.96,Clothing
C0440,2024-02-21 21:29:00,349.0,Clothing
C0283,2024-03-30 13:33:00,478.74,Sports
C0512,2024-03-19 12:13:00,401.77,Books
C0789,2024-03-15 07:38:00,198.64,Clothing
C0074,2024-01-26 15:22:00,17.51,Clothing
C0105,2024-02-17 12:31:00,211.87,Books
C0250,2024-02-09 11:08:00,170.51,Books
C0745,2024-02-05 14:55:00,267.96,Grocery
C0748,2024-02-22 07:28:00,232.18,Electronics
C0664,2024-02-13 06:04:00,233.01,Books
C0056,2024-01-03 11:13:00,170.91,Clothing
C0393,2024-03-30 05:06:00,388.1,Books
C0541,2024-01-07 15:02:00,322.26,Sports
C0557,2024-03-25 04:11:00,201.26,Grocery
C0769,2024-01-27 20:42:00,122.19,Electronics
C0853,2024-04-10 17:20:00,423.22,Clothing
C0179,2024-03-07 09:17:00,83.11,Grocery
C0753,2024-03-13 23:34:00,496.91,Clothing
C0191,2024-01-13 12:27:00,497.64,Sports
C0718,2024-01-19 12:32:00,176.3,Clothing
C0471,2024-01-10 23:06:00,74.24,Books
C0346,2024-03-24 05:25:00,131.78,Sports
C0088,2024-02-27 04:43:00,264.04,Grocery
C0511,2024-02-11 14:49:00,295.77,Books
C0098,2024-01-26 08:37:00,321.79,Clothing
C0636,2024-01-20 23:21:00,227.53,Electronics
C0163,2024-02-23 09:38:00,139.17,Clothing
C0210,2024-03-13 02:18:00,358.48,Electronics
C0511,2024-03-03 00:17:00,218.31,Clothing
C0675,2024-04-10 09:24:00,156.92,Books
C0432,2024-03-09 06:32:00,448.45,Grocery
C0615,2024-01-28 19:59:00,19.61,Sports
C0514,2024-01-04 17:23:00,326.97,Electronics
C0195,2024-03-14 20:46:00,448.17,Clothing
C0894,2024-01-29 10:04:00,251.6,Grocery
C0633,2024-04-10 07:24:00,155.44,Grocery
C0389,2024-03-17 08:58:00,304.23,Grocery
C0274,2024-04-03 19:22:00,134.82,Sports
C0684,2024-04-02 10:54:00,320.7,Sports
C0524,2024-04-11 01:41:00,121.34,Sports
C0238,2024-01-02 13:00:00,280.45,Books
C0744,2024-03-14 10:39:00,6.86,Books
C0891,2024-02-26 03:07:00,462.0,Electronics
C0280,2024-04-11 05:15:00,378.19,Grocery
C0158,2024-03-14 16:55:00,173.02,Books
C0372,2024-03-13 13:47:00,413.54,Books
C0191,2024-01-27 16:43:00,123.99,Sports
C0564,2024-01-16 09:42:00,489.88,Grocery
C0359,2024-02-02 18:24:00,69.24,Sports
C0878,2024-04-01 05:16:00,70.59,Electronics
C0160,2024-02-12 13:15:00,317.78,Books
C0815,2024-03-26 03:10:00,257.95,Electronics
C0203,2024-04-07 12:48:00,172.06,Grocery
C0892,2024-01-23 15:14:00,199.76,Electronics
C0282,2024-02-22 04:41:00,480.19,Books
C0865,2024-02-15 03:09:00,31.02,Sports
C0045,2024-02-10 06:57:00,267.69,Electronics
C0005,2024-01-28 16:58:00,122.9,Grocery
C0363,2024-03-02 01:44:00,278.02,Grocery
C0515,2024-01-17 17:26:00,379.53,Sports
C0143,2024-02-12 01:03:00,375.45,Sports
C0568,2024-03-21 11:53:00,13.09,Books
C0211,2024-03-07 06:45:00,227.71,Books
C0829,2024-03-11 14:16:00,142.99,Clothing
C0347,2024-04-13 17:01:00,121.06,Grocery
C0661,2024-02-17 05:46:00,69.36,Clothing
C0831,2024-02-06 21:28:00,71.24,Electronics
C0328,2024-03-11 21:35:00,47.38,Books
C0325,2024-02-13 22:46:00,463.74,Books
C0142,2024-01-27 16:41:00,318.79,Electronics
C0317,2024-03-09 20:00:00,35.51,Clothing
C0498,2024-03-10 23:55:00,433.27,Electronics
C0844,2024-03-15 03:16:00,297.78,Sports
C0166,2024-03-06 11:12:00,403.55,Books
C0695,2024-04-04 13:34:00,15.28,Grocery
C0804,2024-01-15 10:28:00,195.29,Clothing
C0181,2024-01-27 03:56:00,146.71,Sports
C0666,2024-02-16 10:29:00,106.64,Sports
C0735,2024-01-27 12:22:00,290.48,Sports
C0195,2024-02-03 16:14:00,378.59,Books
C0310,2024-03-10 16:17:00,433.54,Books
C0859,2024-01-15 12:56:00,307.86,Books
C0104,2024-04-04 07:33:00,164.11,Sports
C0207,2024-03-25 05:53:00,333.23,Grocery
C0084,2024-01-22 14:05:00,398.56,Books
C0086,2024-02-26 06:52:00,87.08,Grocery
C0013,2024-02-13 14:23:00,458.53,Sports
C0329,2024-03-31 01:03:00,251.5,Grocery
C0166,2024-01-02 12:44:00,233.57,Sports
C0678,2024-03-27 04:54:00,320.01,Electronics
C0410,2024-02-16 23:28:00,393.15,Grocery
C0757,2024-03-28 03:13:00,190.27,Clothing
C0222,2024-03-14 07:07:00,74.39,Sports
C0383,2024-03-06 14:36:00,296.99,Electronics
C0394,2024-03-26 08:17:00,260.51,Books
C0142,2024-02-07 10:34:00,53.74,Books
C0508,2024-03-07 16:14:00,349.89,Clothing
C0529,2024-03-02 14:39:00,355.31,Sports
C0313,2024-03-28 18:19:00,132.05,Electronics
C0138,2024-04-03 06:38:00,147.66,Electronics
C0892,2024-01-14 19:27:00,393.42,Grocery
C0310,2024-02-08 22:46:00,329.78,Clothing
C0061,2024-01-01 18:43:00,424.37,Grocery
C0541,2024-01-31 18:40:00,269.66,Grocery
C0878,2024-03-26 12:09:00,362.68,Books
C0337,2024-02-27 00:21:00,134.4,Grocery
C0196,2024-03-05 03:48:00,330.92,Clothing
C0405,2024-03-22 23:58:00,39.91,Sports
C0221,2024-03-20 14:29:00,248.14,Clothing
C0499,2024-01-27 07:20:00,467.97,Sports
C0842,2024-04-02 12:11:00,142.52,Clothing
C0497,2024-02-12 06:02:00,16.47,Clothing
C0227,2024-01-02 08:42:00,124.34,Books
C0517,2024-01-17 09:37:00,408.91,Grocery
C0786,2024-01-15 14:20:00,276.31,Books
C0596,2024-04-03 19:56:00,353.14,Grocery
C0112,2024-01-02 07:15:00,31.58,Books
C0271,2024-03-05 00:25:00,66.88,Sports
C0693,2024-02-20 04:36:00,120.87,Clothing
C0585,2024-03-08 17:18:00,206.26,Clothing
C0703,2024-02-26 02:48:00,373.72,Sports
C0745,2024-04-05 23:46:00,490.14,Books
C0842,2024-02-16 13:46:00,358.91,Electronics
C0699,2024-03-21 14:46:00,30.71,Books
C0242,2024-01-08 16:36:00,453.79,Sports
C0574,2024-04-09 12:55:00,220.19,Clothing
C0229,2024-03-24 19:00:00,205.69,Books
C0170,2024-01-04 15:01:00,313.46,Sports
C0460,2024-02-27 08:24:00,292.25,Clothing
C0185,2024-03-15 10:25:00,331.36,Electronics
C0322,2024-04-09 05:02:00,274.77,Grocery
C0488,2024-03-13 02:49:00,33.46,Books
C0118,2024-04-03 23:29:00,276.21,Sports
C0090,2024-04-07 12:43:00,445.9,Sports
C0456,2024-02-17 17:15:00,112.92,Electronics
C0169,2024-02-21 08:56:00,289.35,Grocery
C0072,2024-02-17 17:15:00,294.57,Books
C0815,2024-01-17 14:47:00,148.4,Sports
C0423,2024-03-07 10:15:00,52.02,Electronics
C0150,2024-03-25 10:31:00,487.53,Sports
C0511,2024-04-07 11:18:00,53.87,Electronics
C0176,2024-03-05 19:21:00,112.96,Electronics
C0748,2024-04-11 00:52:00,49.02,Clothing
C0303,2024-02-16 15:23:00,43.01,Books
C0232,2024-03-02 09:38:00,275.69,Sports
C0264,2024-02-10 00:59:00,471.6,Books
C0164,2024-01-30 23:05:00,14.88,Grocery
C0434,2024-02-27 15:37:00,437.78,Books
C0662,2024-04-13 09:40:00,203.07,Books
C0578,2024-02-09 05:28:00,49.39,Sports
C0714,2024-04-06 20:22:00,8.54,Clothing
C0699,2024-03-23 19:16:00,282.22,Books
C0776,2024-01-28 08:12:00,58.81,Books
C0615,2024-02-14 15:21:00,17.03,Books
C0746,2024-03-21 14:52:00,153.25,Grocery
C0292,2024-03-14 11:44:00,477.15,Sports
C0610,2024-04-03 19:32:00,140.24,Books
C0889,2024-01-21 08:43:00,166.68,Books
C0160,2024-04-08 02:10:00,216.32,Electronics
C0111,2024-04-12 05:10:00,223.09,Electronics
C0037,2024-02-26 04:04:00,498.78,Clothing
C0332,2024-04-04 09:13:00,295.94,Sports
C0701,2024-03-09 15:18:00,246.66,Electronics
C0336,2024-02-16 17:53:00,280.09,Books
C0314,2024-01-31 14:00:00,17.82,Clothing
C0550,2024-01-05 07:08:00,476.02,Electronics
C0878,2024-02-21 12:36:00,221.42,Clothing
C0441,2024-01-21 09:52:00,307.28,Sports
C0730,2024-03-25 01:36:00,136.18,Electronics
C0307,2024-04-01 04:32:00,176.35,Sports
C0855,2024-02-23 09:03:00,475.62,Books
C0423,2024-01-28 22:07:00,166.02,Clothing
C0218,2024-02-06 00:35:00,444.22,Books
C0880,2024-02-19 02:07:00,121.15,Sports
C0184,2024-03-13 17:08:00,122.62,Sports
C0039,2024-03-29 18:03:00,364.31,Electronics
C0453,2024-04-08 11:39:00,110.58,Books
C0436,2024-02-11 01:11:00,486.09,Electronics
C0112,2024-03-17 10:53:00,439.86,Grocery
C0002,2024-01-30 16:09:00,180.75,Grocery
C0323,2024-04-07 14:27:00,347.84,Sports
C0412,2024-04-08 21:51:00,132.65,Clothing
C0239,2024-01-19 05:44:00,66.62,Electronics
C0072,2024-01-16 21:50:00,34.99,Sports
C0578,2024-03-23 20:22:00,419.73,Sports
C0166,2024-01-10 08:49:00,261.98,Sports
C0700,2024-01-16 05:24:00,298.93,Clothing
C0864,2024-02-18 11:36:00,421.1,Grocery
C0046,2024-01-03 09:27:00,440.81,Sports
C0252,2024-02-21 23:05:00,114.46,Electronics
C0472,2024-03-12 07:20:00,375.52,Clothing
C0001,2024-01-18 12:36:00,131.2,Books
C0134,2024-02-18 11:28:00,388.48,Grocery
C0851,2024-02-17 21:33:00,450.97,Books
C0699,2024-04-09 04:16:00,407.99,Clothing
C0462,2024-01-20 13:36:00,424.64,Sports
C0131,2024-01-21 17:36:00,451.26,Sports
C0487,2024-04-06 23:34:00,184.38,Books
C0873,2024-02-12 06:01:00,228.87,Electronics
C0424,2024-03-09 06:41:00,275.2,Grocery
C0060,2024-01-31 11:12:00,498.97,Electronics
C0834,2024-03-07 18:41:00,321.88,Grocery
C0113,2024-01-19 13:04:00,375.32,Sports
C0846,2024-02-22 10:11:00,399.92,Electronics
C0152,2024-03-24 02:47:00,293.59,Grocery
C0768,2024-02-03 14:13:00,357.93,Sports
C0195,2024-04-14 00:01:00,125.1,Books
C0657,2024-01-11 07:26:00,408.75,Books
C0122,2024-03-30 16:51:00,192.62,Electronics
C0568,2024-03-08 04:22:00,220.9,Sports
C0299,2024-01-25 11:49:00,369.11,Electronics
C0090,2024-04-10 22:11:00,83.27,Grocery
C0794,2024-01-29 14:53:00,30.83,Sports
C0562,2024-02-23 20:27:00,291.91,Books
C0428,2024-03-08 14:08:00,20.45,Sports
C0729,2024-01-03 06:06:00,423.22,Clothing
C0290,2024-03-30 16:57:00,404.52,Sports
C0556,2024-02-20 21:57:00,492.46,Grocery
C0210,2024-04-03 22:33:00,216.98,Electronics
C0747,2024-01-04 05:45:00,110.2,Sports
C0746,2024-01-31 12:32:00,478.75,Grocery
C0631,2024-01-27 15:03:00,251.63,Clothing
C0722,2024-01-25 21:56:00,300.31,Books
C0281,2024-02-19 20:23:00,408.0,Sports
C0592,2024-01-14 18:40:00,82.95,Clothing
C0011,2024-04-11 01:24:00,57.39,Electronics
C0010,2024-02-03 08:10:00,300.16,Books
C0600,2024-03-25 06:26:00,468.67,Grocery
C0269,2024-01-09 08:58:00,146.1,Grocery
C0778,2024-01-02 09:58:00,300.03,Clothing
C0187,2024-02-19 16:43:00,470.49,Clothing
C0355,2024-01-11 09:45:00,140.6,Clothing
C0606,2024-04-03 18:46:00,465.14,Books
C0710,2024-03-15 19:49:00,261.68,Clothing
C0546,2024-03-26 02:36:00,7.07,Sports
C0205,2024-01-02 15:18:00,189.15,Electronics
C0547,2024-03-30 22:33:00,222.4,Sports
C0536,2024-01-11 17:54:00,166.8,Clothing
C0093,2024-04-13 11:14:00,161.26,Clothing
C0857,2024-02-21 12:16:00,212.85,Sports
C0167,2024-02-22 07:13:00,399.82,Books
C0298,2024-04-10 18:17:00,481.52,Electronics
C0551,2024-02-10 06:18:00,283.25,Electronics
C0349,2024-01-27 18:30:00,297.26,Grocery
C0612,2024-03-16 08:35:00,286.99,Clothing
C0662,2024-02-12 05:33:00,157.49,Books
C0862,2024-01-02 05:21:00,443.14,Sports
C0730,2024-01-01 22:12:00,297.53,Grocery
C0367,2024-01-30 00:38:00,162.64,Grocery
C0870,2024-03-24 21:31:00,450.52,Grocery
C0060,2024-02-09 08:38:00,40.36,Clothing
C0083,2024-03-13 23:06:00,75.57,Electronics
C0816,2024-03-17 14:55:00,284.2,Sports
C0610,2024-01-26 10:06:00,475.5,Books
C0396,2024-02-14 20:02:00,402.41,Sports
C0797,2024-04-06 18:24:00,196.74,Grocery
C0156,2024-03-07 12:57:00,237.98,Books
C0539,2024-02-24 22:28:00,370.97,Electronics
C0012,2024-01-06 09:44:00,190.48,Grocery
C0709,2024-03-08 06:50:00,56.65,Books
C0035,2024-02-02 03:49:00,436.02,Electronics
C0419,2024-03-13 17:08:00,289.75,Clothing
C0885,2024-04-07 22:16:00,411.32,Electronics
C0062,2024-04-13 20:56:00,125.97,Sports
C0554,2024-01-26 19:25:00,468.23,Books
C0466,2024-03-08 14:33:00,354.22,Sports
C0653,2024-04-09 15:26:00,38.94,Books
C0227,2024-03-08 02:48:00,96.28,Sports
C0327,2024-01-04 16:25:00,298.63,Grocery
C0861,2024-02-12 05:45:00,351.33,Electronics
C0245,2024-03-04 06:58:00,223.45,Grocery
C0583,2024-02-23 00:59:00,149.77,Grocery
C0664,2024-01-11 11:42:00,144.54,Clothing
C0439,2024-01-15 09:48:00,43.86,Electronics
C0659,2024-01-09 10:52:00,387.43,Sports
C0392,2024-01-14 05:42:00,351.57,Grocery
C0465,2024-02-29 22:17:00,475.41,Sports
C0605,2024-03-04 12:12:00,338.31,Clothing
C0494,2024-01-15 19:00:00,264.68,Clothing
C0692,2024-02-11 15:39:00,173.11,Clothing
C0711,2024-02-25 03:47:00,162.39,Books
C0544,2024-04-09 20:36:00,294.17,Grocery
C0253,2024-02-17 13:50:00,122.63,Sports
C0240,2024-04-03 00:38:00,245.19,Sports
C0217,2024-02-09 16:22:00,330.0,Grocery
C0558,2024-03-25 23:45:00,60.59,Books
C0340,2024-02-08 19:33:00,253.46,Sports
C0440,2024-02-21 01:28:00,349.23,Electronics
C0692,2024-01-13 20:46:00,464.41,Books
C0156,2024-03-30 05:58:00,108.24,Books
C0248,2024-03-26 20:53:00,471.05,Electronics
C0860,2024-01-28 21:38:00,302.97,Grocery
C0810,2024-01-17 11:25:00,261.84,Electronics
C0417,2024-03-04 04:35:00,488.31,Books
C0034,2024-02-01 06:51:00,51.43,Books
C0608,2024-01-23 09:04:00,313.02,Electronics
C0648,2024-02-04 07:02:00,134.24,Clothing
C0469,2024-01-05 10:39:00,116.85,Grocery
C0348,2024-02-20 02:31:00,318.7,Clothing
C0550,2024-02-24 00:06:00,105.63,Clothing
C0205,2024-01-31 19:23:00,422.47,Electronics
C0463,2024-02-22 04:05:00,88.71,Books
C0683,2024-03-07 02:19:00,54.88,Clothing
C0179,2024-01-08 13:34:00,473.62,Sports
C0453,2024-01-02 16:14:00,147.27,Grocery
C0527,2024-02-01 07:07:00,78.35,Grocery
C0195,2024-01-18 05:00:00,27.17,Grocery
C0798,2024-01-27 01:29:00,145.59,Clothing
C0342,2024-03-24 04:44:00,229.38,Sports
C0050,2024-01-04 20:59:00,416.75,Books
C0844,2024-02-22 15:14:00,266.15,Grocery
C0014,2024-02-04 15:12:00,75.8,Electronics
C0275,2024-01-06 03:27:00,490.47,Books
C0319,2024-01-12 21:02:00,268.71,Books
C0867,2024-03-17 08:45:00,460.95,Sports
C0584,2024-04-02 20:37:00,29.53,Electronics
C0327,2024-03-29 09:39:00,122.67,Electronics
C0831,2024-03-22 06:53:00,432.99,Sports
C0052,2024-03-03 03:23:00,87.42,Electronics
C0878,2024-03-01 01:12:00,195.68,Electronics
C0612,2024-04-11 03:04:00,284.13,Sports
C0865,2024-01-08 06:29:00,474.29,Grocery
C0372,2024-01-27 18:49:00,92.59,Sports
C0136,2024-03-08 18:16:00,200.73,Grocery
C0257,2024-04-11 08:15:00,362.85,Sports
C0452,2024-01-18 19:22:00,140.89,Sports
C0422,2024-01-26 17:08:00,482.76,Grocery
C0118,2024-02-28 06:40:00,323.37,Clothing
C0186,2024-02-25 05:55:00,170.18,Grocery
C0198,2024-04-07 05:29:00,192.82,Electronics
C0876,2024-01-14 02:57:00,316.62,Grocery
C0474,2024-02-08 15:31:00,259.96,Sports
C0094,2024-01-05 23:39:00,22.91,Books
C0425,2024-02-08 17:09:00,24.7,Books
C0165,2024-02-10 09:54:00,294.02,Electronics
C0478,2024-03-04 04:56:00,384.44,Sports
C0589,2024-03-01 13:24:00,458.72,Grocery
C0266,2024-01-11 16:41:00,383.03,Clothing
C0371,2024-03-14 18:47:00,339.71,Clothing
C0894,2024-03-04 17:53:00,335.71,Books
C0291,2024-02-28 00:49:00,178.23,Sports
C0458,2024-04-12 08:57:00,156.85,Electronics
C0086,2024-02-15 05:14:00,275.74,Books
C0534,2024-01-23 06:15:00,424.61,Electronics
C0080,2024-01-16 12:47:00,359.94,Sports
C0544,2024-01-28 02:58:00,479.33,Books
C0867,2024-01-21 20:37:00,16.35,Grocery
C0861,2024-01-24 07:46:00,486.86,Clothing
C0230,2024-03-22 20:37:00,95.4,Electronics
C0325,2024-01-31 01:51:00,406.99,Electronics
C0470,2024-02-19 17:39:00,38.74,Clothing
C0525,2024-01-20 22:36:00,243.22,Clothing
C0321,2024-03-15 11:58:00,228.19,Sports
C0175,2024-01-19 13:11:00,232.96,Grocery
C0879,2024-03-17 18:59:00,470.97,Electronics
C0565,2024-04-02 05:26:00,219.65,Grocery
C0552,2024-02-04 05:19:00,467.57,Electronics
C0552,2024-03-04 15:50:00,424.31,Clothing
C0400,2024-02-06 23:59:00,311.49,Sports
C0783,2024-03-12 03:58:00,60.3,Clothing
C0673,2024-02-16 22:13:00,41.75,Electronics
C0799,2024-01-18 11:42:00,373.27,Books
C0873,2024-03-06 08:30:00,464.25,Electronics
C0046,2024-04-05 00:15:00,315.48,Sports
C0206,2024-01-30 12:52:00,321.83,Grocery
C0573,2024-01-02 08:09:00,375.45,Books
C0252,2024-03-11 09:17:00,262.2,Sports
C0870,2024-02-05 20:27:00,156.51,Sports
C0614,2024-01-14 10:51:00,320.33,Sports
C0128,2024-02-22 06:17:00,16.53,Clothing
C0784,2024-03-08 19:55:00,306.06,Books
C0805,2024-02-29 22:35:00,302.79,Electronics
C0771,2024-03-02 17:33:00,319.36,Clothing
C0452,2024-04-12 20:48:00,332.07,Electronics
C0227,2024-01-26 19:17:00,79.57,Grocery
C0415,2024-01-12 23:02:00,119.93,Electronics
C0205,2024-02-21 07:44:00,297.74,Books
C0890,2024-02-18 09:19:00,46.11,Sports
C0067,2024-02-26 01:31:00,187.16,Sports
C0627,2024-02-23 12:53:00,227.03,Electronics
C0186,2024-02-19 04:08:00,207.29,Grocery
C0281,2024-04-12 13:22:00,309.74,Electronics
C0119,2024-01-02 10:10:00,358.72,Books
C0714,2024-01-06 12:44:00,208.21,Clothing
C0415,2024-02-20 08:25:00,387.15,Sports
C0494,2024-02-26 16:39:00,469.95,Grocery
C0724,2024-01-07 00:22:00,418.55,Books
C0375,2024-02-13 04:18:00,200.82,Grocery
C0211,2024-01-16 02:35:00,326.31,Clothing
C0868,2024-01-18 19:00:00,417.01,Clothing
C0497,2024-01-16 10:59:00,447.86,Electronics
C0640,2024-03-01 15:51:00,489.05,Sports
C0593,2024-02-21 21:47:00,472.25,Grocery
C0327,2024-03-10 20:08:00,320.81,Sports
C0632,2024-03-04 04:35:00,362.56,Clothing
C0442,2024-04-02 08:00:00,72.0,Sports
C0374,2024-04-06 01:25:00,254.48,Electronics
C0774,2024-02-28 08:43:00,160.0,Clothing
C0478,2024-02-26 02:52:00,463.63,Grocery
C0712,2024-01-23 17:00:00,398.22,Electronics
C0490,2024-01-30 02:14:00,31.07,Grocery
C0430,2024-03-14 02:39:00,93.4,Sports
C0860,2024-04-09 21:02:00,178.78,Sports
C0162,2024-04-13 22:14:00,123.78,Sports
C0600,2024-04-07 12:56:00,399.91,Clothing
C0385,2024-02-22 23:19:00,253.11,Grocery
C0678,2024-03-09 11:07:00,327.46,Clothing
C0699,2024-01-30 17:11:00,29.59,Electronics
C0061,2024-04-07 08:53:00,148.21,Electronics
C0554,2024-01-09 16:13:00,288.52,Grocery
C0126,2024-03-14 08:40:00,320.7,Electronics
C0487,2024-01-28 15:31:00,14.82,Sports
C0734,2024-02-28 06:10:00,472.77,Books
C0264,2024-01-30 10:50:00,310.0,Grocery
C0106,2024-02-05 09:36:00,225.26,Sports
C0647,2024-03-15 02:39:00,145.92,Sports
C0632,2024-03-30 15:12:00,356.06,Electronics
C0180,2024-03-31 14:12:00,366.62,Electronics
C0489,2024-03-09 07:17:00,78.17,Books
C0456,2024-01-11 17:25:00,428.0,Electronics
C0707,2024-01-23 09:54:00,461.15,Sports
C0038,2024-03-13 00:38:00,334.6,Books
C0799,2024-02-19 10:51:00,235.77,Electronics
C0798,2024-04-01 02:32:00,427.49,Electronics
C0436,2024-02-07 16:06:00,197.01,Books
C0495,2024-02-06 04:25:00,227.23,Books
C0282,2024-03-25 22:14:00,87.0,Books
C0500,2024-04-03 20:27:00,167.32,Sports
C0662,2024-02-24 19:32:00,370.69,Sports
C0589,2024-03-06 21:17:00,478.21,Electronics
C0796,2024-01-21 06:37:00,297.72,Electronics
C0036,2024-03-11 17:53:00,440.82,Clothing
C0222,2024-03-08 03:02:00,83.64,Clothing
C0528,2024-01-04 08:15:00,230.35,Electronics
C0299,2024-01-17 09:21:00,10.74,Grocery
C0304,2024-02-02 21:30:00,86.06,Books
C0502,2024-03-22 14:39:00,170.14,Grocery
C0630,2024-01-19 00:44:00,46.12,Sports
C0079,2024-03-05 23:41:00,90.33,Clothing
C0877,2024-02-20 14:50:00,222.08,Electronics
C0606,2024-04-09 07:35:00,22.7,Books
C0118,2024-04-01 01:32:00,39.41,Grocery
C0284,2024-01-04 23:23:00,352.46,Electronics
C0867,2024-01-11 19:20:00,305.35,Books
C0365,2024-03-12 21:00:00,268.7,Grocery
C0126,2024-02-20 20:03:00,120.7,Sports
C0471,2024-02-20 04:09:00,244.95,Electronics
C0310,2024-04-09 07:28:00,335.98,Grocery
C0289,2024-03-08 18:01:00,168.96,Electronics
C0459,2024-01-15 21:52:00,321.77,Sports
C0193,2024-01-19 23:15:00,359.62,Books
C0787,2024-03-21 15:23:00,90.69,Books
C0696,2024-03-10 07:02:00,436.08,Electronics
C0541,2024-02-19 15:25:00,296.32,Clothing
C0567,2024-02-25 09:55:00,250.51,Grocery
C0466,2024-01-28 12:53:00,149.63,Grocery
C0335,2024-01-24 03:22:00,93.6,Sports
C0233,2024-01-23 08:48:00,386.12,Clothing
C0751,2024-03-16 18:22:00,334.49,Grocery
C0689,2024-02-16 10:35:00,24.84,Sports
C0346,2024-01-02 01:58:00,215.15,Books
C0074,2024-03-13 00:12:00,43.67,Sports
C0030,2024-03-16 09:39:00,74.6,Grocery
C0187,2024-01-02 03:11:00,67.87,Grocery
C0166,2024-03-31 02:17:00,236.68,Books
C0284,2024-01-16 19:08:00,119.49,Clothing
C0862,2024-01-03 23:16:00,479.0,Books
C0786,2024-02-16 23:54:00,214.24,Books
C0027,2024-03-18 12:07:00,445.58,Grocery
C0136,2024-01-11 08:13:00,63.15,Grocery
C0376,2024-02-08 17:30:00,494.48,Grocery
C0297,2024-03-27 10:29:00,465.24,Electronics
C0217,2024-03-06 02:35:00,100.39,Electronics
C0627,2024-02-20 12:44:00,111.85,Grocery
C0880,2024-02-19 06:07:00,23.3,Books
C0095,2024-01-09 19:20:00,71.3,Books
C0310,2024-01-23 19:18:00,402.36,Sports
C0519,2024-04-07 20:39:00,110.49,Electronics
C0717,2024-01-21 16:43:00,417.47,Grocery
C0107,2024-01-27 23:02:00,48.14,Clothing
C0824,2024-01-15 05:36:00,181.39,Electronics
C0828,2024-03-04 23:27:00,403.94,Sports
C0648,2024-01-02 00:01:00,312.43,Sports
C0322,2024-03-29 23:36:00,232.95,Grocery
C0466,2024-03-04 05:52:00,495.75,Clothing
C0840,2024-01-03 15:43:00,118.4,Grocery
C0181,2024-04-02 19:20:00,192.23,Books
C0052,2024-01-30 05:30:00,239.35,Books
C0061,2024-02-11 12:06:00,129.02,Electronics
C0426,2024-01-10 16:42:00,116.64,Electronics
C0217,2024-04-10 16:54:00,201.19,Sports
C0527,2024-03-05 13:29:00,67.79,Books
C0199,2024-01-27 04:42:00,256.14,Clothing
C0842,2024-03-09 11:56:00,317.3,Grocery
C0345,2024-01-26 20:56:00,386.8,Books
C0721,2024-03-21 00:23:00,98.73,Sports
C0009,2024-04-04 23:17:00,292.36,Clothing
C0564,2024-03-11 01:58:00,486.54,Sports
C0880,2024-01-07 03:34:00,29.18,Sports
C0429,2024-04-04 10:38:00,60.89,Electronics
C0628,2024-01-24 17:37:00,161.16,Clothing
C0810,2024-03-03 19:11:00,36.7,Grocery
C0835,2024-04-02 20:15:00,228.92,Grocery
C0594,2024-02-07 19:41:00,176.67,Books
C0068,2024-02-04 08:08:00,179.63,Grocery
C0780,2024-03-13 16:24:00,118.41,Electronics
C0092,2024-03-30 17:11:00,240.74,Grocery
C0735,2024-04-08 16:40:00,147.93,Clothing
C0133,2024-03-27 23:14:00,347.29,Books
C0715,2024-02-24 17:21:00,118.8,Clothing
C0833,2024-01-05 13:11:00,460.72,Books
C0715,2024-01-23 03:09:00,437.71,Books
C0872,2024-02-07 16:25:00,355.77,Clothing
C0136,2024-03-05 23:11:00,313.72,Clothing
C0121,2024-02-18 08:03:00,134.88,Grocery
C0677,2024-03-04 16:06:00,297.87,Sports
C0572,2024-02-21 18:25:00,128.52,Sports
C0583,2024-02-11 20:20:00,140.73,Grocery
C0030,2024-02-20 19:17:00,317.54,Grocery
C0105,2024-03-25 12:10:00,449.63,Clothing
C0299,2024-01-23 14:58:00,214.52,Sports
C0278,2024-03-30 10:21:00,443.63,Electronics
C0451,2024-01-30 09:04:00,109.04,Sports
C0369,2024-03-28 20:18:00,236.59,Books
C0187,2024-03-14 08:45:00,271.94,Sports
C0140,2024-02-09 16:00:00,359.34,Sports
C0156,2024-01-13 15:49:00,209.9,Clothing
