CustomerID,TransactionDate,TransactionAmount,ProductCategory
C0400,2024-06-18 13:00:00,2154.98,Clothing
C0142,2024-02-07 04:00:00,1588.15,Books
C0460,2024-03-25 14:00:00,2175.81,Books
C0371,2024-05-11 16:00:00,3870.53,Grocery
C0471,2024-04-09 00:00:00,3011.61,Grocery
C0143,2024-03-21 13:00:00,4463.15,Electronics
C0092,2024-02-27 12:00:00,2219.68,Books
C0354,2024-06-02 09:00:00,3037.41,Grocery
C0322,2024-02-23 18:00:00,3158.38,Clothing
C0288,2024-03-09 08:00:00,2960.53,Sports
C0215,2024-04-21 18:00:00,3514.66,Clothing
C0447,2024-02-11 03:00:00,1190.98,Sports
C0342,2024-02-20 18:00:00,2564.26,Grocery
C0051,2024-02-26 11:00:00,525.6,Electronics
C0153,2024-06-26 17:00:00,1925.63,Clothing
C0186,2024-06-21 07:00:00,2440.9,Clothing
C0063,2024-03-06 00:00:00,3262.86,Clothing
C0190,2024-02-29 02:00:00,4752.9,Sports
C0125,2024-02-09 18:00:00,3005.25,Grocery
C0150,2024-02-10 23:00:00,3719.25,Clothing
C0314,2024-02-10 14:00:00,2533.8,Clothing
C0058,2024-06-21 05:00:00,3172.35,Electronics
C0342,2024-06-14 12:00:00,359.31,Electronics
C0305,2024-02-08 01:00:00,1275.69,Grocery
C0180,2024-01-02 12:00:00,1812.46,Grocery
C0170,2024-05-21 03:00:00,2365.1,Books
C0326,2024-03-12 07:00:00,233.02,Electronics
C0271,2024-05-05 20:00:00,704.42,Books
C0054,2024-02-03 03:00:00,1387.69,Sports
C0491,2024-06-17 04:00:00,4857.81,Books
C0444,2024-05-09 15:00:00,1660.08,Clothing
C0101,2024-02-25 04:00:00,2412.8,Books
C0481,2024-01-14 05:00:00,984.51,Grocery
C0264,2024-04-09 20:00:00,3055.85,Sports
C0053,2024-03-31 02:00:00,1407.01,Clothing
C0060,2024-04-24 09:00:00,1038.93,Books
C0492,2024-03-07 07:00:00,2585.28,Sports
C0108,2024-05-09 15:00:00,32.5,Sports
C0005,2024-06-12 18:00:00,43.28,Clothing
C0103,2024-03-24 04:00:00,1099.25,Books
C0196,2024-02-24 16:00:00,188.42,Sports
C0262,2024-02-23 13:00:00,544.59,Sports
C0365,2024-06-28 15:00:00,1697.61,Electronics
C0480,2024-04-09 07:00:00,4013.92,Sports
C0372,2024-05-14 23:00:00,2862.38,Electronics
C0350,2024-03-30 03:00:00,2565.78,Books
C0047,2024-03-12 00:00:00,1470.98,Books
C0355,2024-01-16 02:00:00,4659.11,Books
C0311,2024-04-18 12:00:00,1988.09,Grocery
C0424,2024-03-12 12:00:00,440.03,Books
C0308,2024-06-27 14:00:00,3087.25,Sports
C0144,2024-06-04 18:00:00,573.62,Clothing
C0269,2024-04-12 21:00:00,1729.39,Electronics
C0370,2024-01-24 04:00:00,2539.52,Grocery
C0124,2024-02-04 09:00:00,4371.74,Books
C0106,2024-04-27 00:00:00,2470.27,Books
C0158,2024-04-23 07:00:00,3512.78,Clothing
C0147,2024-05-26 04:00:00,4964.12,Clothing
C0145,2024-06-04 21:00:00,661.79,Grocery
C0120,2024-03-06 14:00:00,1377.28,Electronics
C0319,2024-06-15 14:00:00,1975.91,Books
C0275,2024-03-29 17:00:00,2112.03,Grocery
C0092,2024-04-10 03:00:00,2058.05,Sports
C0058,2024-05-18 17:00:00,4538.52,Sports
C0439,2024-01-25 12:00:00,3571.59,Grocery
C0346,2024-03-24 20:00:00,3041.49,Books
C0229,2024-03-05 11:00:00,1550.32,Grocery
C0474,2024-01-13 06:00:00,4119.83,Books
C0117,2024-03-23 17:00:00,4775.53,Clothing
C0318,2024-05-09 21:00:00,4106.89,Grocery
C0279,2024-03-11 10:00:00,12.82,Books
C0127,2024-02-17 08:00:00,3183.82,Grocery
C0393,2024-03-27 00:00:00,260.42,Grocery
C0396,2024-02-11 23:00:00,1291.75,Books
C0129,2024-04-14 18:00:00,302.33,Books
C0058,2024-05-26 22:00:00,3020.96,Electronics
C0122,2024-02-21 23:00:00,3434.52,Grocery
C0001,2024-06-11 14:00:00,576.87,Sports
C0239,2024-02-29 19:00:00,1922.28,Grocery
C0290,2024-01-24 19:00:00,2283.9,Grocery
C0096,2024-04-09 06:00:00,1848.42,Books
C0126,2024-02-21 21:00:00,609.52,Grocery
C0118,2024-03-27 20:00:00,2097.64,Grocery
C0048,2024-01-12 13:00:00,3757.13,Sports
C0089,2024-03-19 15:00:00,359.68,Books
C0488,2024-02-22 17:00:00,405.5,Grocery
C0237,2024-02-13 08:00:00,1777.08,Clothing
C0373,2024-02-08 05:00:00,4708.92,Electronics
C0385,2024-02-06 21:00:00,3344.52,Sports
C0272,2024-04-24 16:00:00,3394.96,Grocery
C0189,2024-01-01 21:00:00,1812.79,Clothing
C0487,2024-05-12 23:00:00,2970.34,Grocery
C0192,2024-04-08 01:00:00,55.61,Grocery
C0447,2024-01-29 14:00:00,3182.3,Books
C0069,2024-01-12 20:00:00,4566.87,Books
C0278,2024-06-05 03:00:00,3064.8,Books
C0349,2024-02-01 18:00:00,4369.12,Clothing
C0247,2024-04-11 04:00:00,3621.25,Grocery
C0451,2024-04-14 11:00:00,607.19,Electronics
C0076,2024-01-02 04:00:00,4512.75,Sports
C0154,2024-02-07 18:00:00,336.89,Books
C0144,2024-05-09 08:00:00,2672.17,Books
C0435,2024-06-15 15:00:00,714.97,Grocery
C0485,2024-05-04 18:00:00,63.47,Grocery
C0086,2024-04-14 10:00:00,2113.06,Clothing
C0185,2024-05-30 09:00:00,1478.73,Clothing
C0285,2024-05-28 01:00:00,2432.57,Books
C0462,2024-03-01 13:00:00,2888.11,Grocery
C0220,2024-05-19 20:00:00,223.48,Electronics
C0069,2024-01-22 11:00:00,619.4,Sports
C0047,2024-01-02 14:00:00,2795.42,Grocery
C0497,2024-05-19 06:00:00,1719.12,Grocery
C0094,2024-02-06 22:00:00,3647.22,Clothing
C0238,2024-04-28 12:00:00,3263.2,Sports
C0446,2024-04-01 20:00:00,4228.79,Books
C0453,2024-02-15 18:00:00,3464.0,Grocery
C0204,2024-03-16 23:00:00,2152.51,Books
C0400,2024-05-13 09:00:00,3366.47,Grocery
C0218,2024-05-11 11:00:00,1380.53,Books
C0474,2024-05-08 21:00:00,1535.04,Sports
C0432,2024-05-27 02:00:00,3945.98,Clothing
C0341,2024-06-06 10:00:00,2234.87,Sports
C0039,2024-04-30 16:00:00,3992.91,Electronics
C0100,2024-05-23 21:00:00,4113.0,Clothing
C0289,2024-05-26 07:00:00,4288.52,Sports
C0254,2024-02-11 04:00:00,4583.59,Electronics
C0222,2024-06-20 12:00:00,2157.77,Grocery
C0357,2024-06-16 18:00:00,1597.74,Grocery
C0023,2024-06-23 03:00:00,2913.08,Books
C0250,2024-03-11 02:00:00,1859.01,Clothing
C0010,2024-06-14 03:00:00,3007.37,Grocery
C0246,2024-02-08 21:00:00,3529.4,Clothing
C0325,2024-05-29 22:00:00,3443.58,Grocery
C0100,2024-05-14 17:00:00,1875.89,Books
C0290,2024-03-23 12:00:00,838.47,Sports
C0180,2024-03-18 07:00:00,2155.49,Books
C0223,2024-05-07 08:00:00,717.26,Electronics
C0394,2024-02-03 00:00:00,4451.03,Grocery
C0250,2024-02-02 23:00:00,1732.66,Electronics
C0147,2024-03-16 09:00:00,776.53,Electronics
C0442,2024-04-03 23:00:00,132.11,Clothing
C0096,2024-05-30 10:00:00,3230.88,Grocery
C0257,2024-03-07 23:00:00,3186.33,Electronics
C0325,2024-02-11 00:00:00,1706.32,Sports
C0493,2024-06-02 04:00:00,363.2,Electronics
C0004,2024-05-20 20:00:00,2051.1,Sports
C0016,2024-01-22 15:00:00,1559.53,Clothing
C0280,2024-01-25 14:00:00,3387.22,Electronics
C0336,2024-02-13 18:00:00,3030.87,Books
C0247,2024-05-31 09:00:00,1826.15,Clothing
C0258,2024-02-09 23:00:00,1093.37,Sports
C0497,2024-01-29 20:00:00,4940.24,Clothing
C0476,2024-06-11 11:00:00,2272.74,Electronics
C0384,2024-05-02 18:00:00,3442.93,Grocery
C0160,2024-01-22 22:00:00,707.06,Grocery
C0475,2024-05-14 08:00:00,2430.52,Sports
C0340,2024-04-03 21:00:00,142.55,Sports
C0152,2024-05-19 08:00:00,2529.75,Grocery
C0396,2024-06-14 05:00:00,4820.27,Sports
C0178,2024-03-19 03:00:00,1924.11,Clothing
C0163,2024-03-14 11:00:00,199.79,Books
C0380,2024-01-22 16:00:00,159.62,Books
C0033,2024-02-12 08:00:00,1942.99,Clothing
C0417,2024-01-05 20:00:00,804.32,Books
C0445,2024-04-11 09:00:00,121.64,Electronics
C0179,2024-01-25 07:00:00,3782.29,Clothing
C0427,2024-01-17 10:00:00,2295.32,Sports
C0101,2024-06-06 20:00:00,1449.78,Clothing
C0268,2024-04-25 08:00:00,4500.92,Grocery
C0323,2024-06-22 15:00:00,585.11,Sports
C0065,2024-06-09 20:00:00,4779.81,Grocery
C0417,2024-01-12 09:00:00,1573.26,Sports
C0168,2024-03-24 21:00:00,4442.58,Books
C0330,2024-02-27 21:00:00,3016.7,Clothing
C0043,2024-05-28 14:00:00,4134.4,Electronics
C0044,2024-01-07 21:00:00,4920.15,Sports
C0285,2024-03-06 07:00:00,1445.59,Sports
C0397,2024-01-31 08:00:00,4805.87,Grocery
C0012,2024-03-26 03:00:00,1950.46,Books
C0095,2024-06-23 21:00:00,1930.63,Grocery
C0302,2024-05-25 16:00:00,1705.23,Grocery
C0386,2024-02-02 10:00:00,2709.33,Books
C0253,2024-01-09 21:00:00,774.95,Electronics
C0499,2024-06-05 18:00:00,2770.79,Grocery
C0242,2024-03-06 16:00:00,2710.82,Grocery
C0035,2024-04-12 00:00:00,3810.7,Sports
C0215,2024-05-02 08:00:00,4169.08,Books
C0337,2024-05-09 21:00:00,2205.0,Clothing
C0090,2024-01-25 15:00:00,1515.15,Electronics
C0264,2024-04-23 08:00:00,1300.38,Electronics
C0093,2024-01-30 17:00:00,977.15,Books
C0410,2024-02-08 23:00:00,292.95,Sports
C0458,2024-06-29 17:00:00,1715.53,Sports
C0090,2024-01-01 01:00:00,1354.89,Books
C0418,2024-04-28 16:00:00,4832.25,Sports
C0115,2024-06-17 12:00:00,2790.76,Electronics
C0105,2024-03-22 05:00:00,1739.65,Electronics
C0391,2024-02-08 05:00:00,2904.44,Clothing
C0196,2024-05-12 06:00:00,700.29,Books
C0314,2024-04-03 09:00:00,2223.0,Grocery
C0114,2024-01-04 17:00:00,3133.04,Grocery
C0493,2024-03-12 05:00:00,2447.04,Clothing
C0075,2024-03-31 09:00:00,2011.89,Clothing
C0413,2024-06-25 14:00:00,4969.27,Sports
C0376,2024-05-06 17:00:00,4402.17,Clothing
C0420,2024-01-05 09:00:00,3118.91,Clothing
C0217,2024-02-06 22:00:00,2849.04,Grocery
C0277,2024-01-18 19:00:00,3105.2,Sports
C0249,2024-03-19 23:00:00,1010.55,Clothing
C0164,2024-01-14 04:00:00,1978.71,Clothing
C0394,2024-01-27 10:00:00,202.1,Sports
C0357,2024-03-21 05:00:00,2380.35,Books
C0457,2024-03-26 16:00:00,2717.41,Sports
C0408,2024-05-11 00:00:00,1142.61,Grocery
C0192,2024-04-04 14:00:00,4820.32,Books
C0227,2024-02-29 23:00:00,4547.73,Electronics
C0177,2024-01-24 00:00:00,3612.11,Sports
C0099,2024-01-30 19:00:00,2669.27,Grocery
C0496,2024-06-11 23:00:00,4350.5,Books
C0036,2024-03-12 09:00:00,657.61,Sports
C0466,2024-05-21 05:00:00,3953.6,Clothing
C0497,2024-02-16 03:00:00,628.48,Sports
C0487,2024-06-24 06:00:00,3972.08,Electronics
C0096,2024-01-11 10:00:00,1382.46,Sports
C0152,2024-04-11 06:00:00,4386.07,Books
C0151,2024-03-26 14:00:00,4720.49,Books
C0190,2024-01-20 02:00:00,748.24,Sports
C0224,2024-01-09 15:00:00,2316.06,Books
C0037,2024-02-07 11:00:00,4905.03,Clothing
C0268,2024-05-24 05:00:00,2419.62,Sports
C0369,2024-05-21 01:00:00,4318.42,Clothing
C0183,2024-01-01 21:00:00,2945.71,Clothing
C0013,2024-01-18 01:00:00,1879.77,Grocery
C0279,2024-02-07 06:00:00,1432.49,Sports
C0217,2024-01-22 10:00:00,1020.1,Books
C0355,2024-06-20 05:00:00,3810.18,Clothing
C0361,2024-03-29 22:00:00,1935.77,Grocery
C0286,2024-05-29 19:00:00,2558.82,Sports
C0273,2024-05-03 04:00:00,2464.17,Sports
C0369,2024-03-06 00:00:00,2888.51,Electronics
C0062,2024-02-22 18:00:00,4328.56,Electronics
C0084,2024-03-31 09:00:00,4903.79,Clothing
C0368,2024-05-31 14:00:00,2040.88,Electronics
C0217,2024-02-01 05:00:00,4138.46,Clothing
C0342,2024-05-22 19:00:00,3823.82,Books
C0397,2024-03-21 07:00:00,2869.78,Clothing
C0187,2024-06-07 12:00:00,4780.46,Electronics
C0019,2024-06-03 06:00:00,1006.37,Books
C0177,2024-04-08 04:00:00,550.77,Electronics
C0100,2024-04-07 07:00:00,4270.54,Clothing
C0396,2024-01-13 18:00:00,2198.55,Grocery
C0445,2024-06-01 17:00:00,4235.61,Sports
C0233,2024-03-23 21:00:00,4465.99,Electronics
C0403,2024-01-28 13:00:00,316.98,Clothing
C0076,2024-01-13 23:00:00,4417.91,Books
C0265,2024-05-01 16:00:00,2244.35,Electronics
C0455,2024-02-15 02:00:00,2554.61,Electronics
C0284,2024-05-03 19:00:00,3134.83,Sports
C0206,2024-02-01 10:00:00,4632.28,Clothing
C0223,2024-06-21 02:00:00,100.48,Grocery
C0384,2024-01-15 16:00:00,2386.83,Books
C0052,2024-02-07 14:00:00,3440.17,Clothing
C0339,2024-06-11 00:00:00,3614.92,Books
C0367,2024-01-07 14:00:00,3464.2,Electronics
C0144,2024-03-23 09:00:00,676.5,Sports
C0373,2024-02-09 20:00:00,1500.48,Sports
C0069,2024-03-27 07:00:00,1796.78,Grocery
C0099,2024-01-17 19:00:00,4023.16,Sports
C0396,2024-04-25 19:00:00,1397.41,Electronics
C0025,2024-02-27 19:00:00,1057.47,Grocery
C0436,2024-05-23 21:00:00,4787.45,Clothing
C0379,2024-02-09 19:00:00,49.27,Sports
C0469,2024-03-12 08:00:00,4989.12,Grocery
C0484,2024-02-23 01:00:00,3385.72,Electronics
C0053,2024-06-07 19:00:00,4143.2,Books
C0151,2024-04-19 09:00:00,1476.62,Books
C0144,2024-04-09 06:00:00,76.5,Electronics
C0057,2024-03-01 01:00:00,3690.66,Electronics
C0039,2024-05-04 03:00:00,4171.55,Books
C0109,2024-03-15 21:00:00,3703.68,Grocery
C0181,2024-06-16 01:00:00,718.54,Books
C0042,2024-02-28 02:00:00,3768.37,Electronics
C0186,2024-06-27 09:00:00,3845.77,Sports
C0423,2024-02-22 21:00:00,3294.41,Clothing
C0398,2024-06-03 18:00:00,3831.75,Sports
C0223,2024-01-23 01:00:00,4230.38,Sports
C0122,2024-05-30 23:00:00,3069.95,Electronics
C0133,2024-05-03 06:00:00,447.58,Books
C0163,2024-05-01 10:00:00,2440.7,Grocery
C0215,2024-05-29 15:00:00,392.86,Sports
C0221,2024-03-30 11:00:00,2040.68,Books
C0235,2024-05-20 09:00:00,2038.5,Grocery
C0331,2024-02-09 03:00:00,334.72,Sports
C0146,2024-01-22 21:00:00,1747.36,Grocery
C0239,2024-01-01 01:00:00,559.44,Books
C0076,2024-01-16 14:00:00,4042.13,Clothing
C0009,2024-04-07 12:00:00,4738.7,Books
C0074,2024-06-15 21:00:00,366.22,Electronics
C0442,2024-05-07 04:00:00,4775.8,Grocery
C0492,2024-04-08 13:00:00,2615.27,Clothing
C0401,2024-03-04 13:00:00,1501.33,Grocery
C0253,2024-03-09 14:00:00,388.93,Grocery
C0230,2024-01-01 13:00:00,2505.62,Sports
C0007,2024-04-04 22:00:00,3973.61,Electronics
C0174,2024-05-11 11:00:00,3536.9,Grocery
C0141,2024-01-06 09:00:00,255.88,Books
C0168,2024-06-07 22:00:00,369.14,Books
C0170,2024-05-14 00:00:00,2017.35,Sports
C0393,2024-05-02 10:00:00,1479.98,Electronics
C0434,2024-06-12 16:00:00,1165.76,Electronics
C0283,2024-03-26 00:00:00,1408.62,Books
C0122,2024-01-02 03:00:00,4018.4,Clothing
C0194,2024-03-29 01:00:00,4646.49,Sports
C0005,2024-02-22 04:00:00,2028.49,Sports
C0029,2024-03-26 06:00:00,4531.02,Books
C0165,2024-06-16 15:00:00,1610.87,Books
C0422,2024-05-20 14:00:00,2384.8,Clothing
C0339,2024-05-24 10:00:00,1134.01,Clothing
C0136,2024-05-08 09:00:00,3204.18,Electronics
C0496,2024-06-06 10:00:00,4895.01,Sports
C0365,2024-01-27 05:00:00,3019.45,Sports
C0321,2024-01-12 05:00:00,1792.28,Books
C0342,2024-04-19 23:00:00,3240.85,Electronics
C0145,2024-03-24 01:00:00,618.99,Sports
C0327,2024-04-30 11:00:00,4443.85,Electronics
C0217,2024-05-23 00:00:00,2517.9,Electronics
C0301,2024-02-23 08:00:00,2249.5,Books
C0132,2024-04-08 08:00:00,2931.39,Electronics
C0292,2024-01-24 23:00:00,3125.8,Clothing
C0070,2024-02-24 11:00:00,363.52,Clothing
C0252,2024-05-13 00:00:00,3414.67,Grocery
C0415,2024-05-12 10:00:00,1213.45,Books
C0275,2024-04-23 22:00:00,3571.19,Grocery
C0445,2024-04-02 04:00:00,4113.56,Clothing
C0364,2024-04-08 00:00:00,4020.77,Grocery
C0182,2024-05-28 16:00:00,2764.74,Books
C0167,2024-03-09 23:00:00,2603.25,Books
C0091,2024-03-06 19:00:00,718.67,Electronics
C0202,2024-04-01 19:00:00,3877.85,Sports
C0346,2024-02-27 22:00:00,1360.69,Electronics
C0019,2024-03-13 14:00:00,2485.99,Books
C0039,2024-03-21 05:00:00,1424.95,Clothing
C0126,2024-01-26 19:00:00,673.47,Clothing
C0451,2024-02-23 02:00:00,3149.64,Electronics
C0173,2024-02-09 20:00:00,276.39,Books
C0141,2024-03-21 19:00:00,3744.48,Clothing
C0242,2024-06-13 17:00:00,1591.35,Books
C0220,2024-04-09 05:00:00,5.67,Clothing
C0126,2024-02-10 08:00:00,2558.09,Books
C0058,2024-02-24 20:00:00,239.03,Grocery
C0148,2024-02-13 11:00:00,1384.47,Books
C0476,2024-01-12 17:00:00,3536.35,Books
C0456,2024-04-28 12:00:00,318.13,Electronics
C0317,2024-02-14 02:00:00,4197.5,Grocery
C0383,2024-06-27 21:00:00,24.08,Sports
C0361,2024-04-15 12:00:00,1237.89,Electronics
C0423,2024-06-08 12:00:00,3705.82,Sports
C0001,2024-02-12 00:00:00,1584.77,Clothing
C0387,2024-02-21 05:00:00,513.95,Sports
C0461,2024-02-13 03:00:00,1804.37,Books
C0348,2024-01-12 11:00:00,1355.61,Sports
C0190,2024-04-24 04:00:00,4214.35,Electronics
C0191,2024-04-05 09:00:00,1570.17,Electronics
C0369,2024-02-21 15:00:00,3945.72,Sports
C0409,2024-01-06 05:00:00,4459.9,Electronics
C0312,2024-06-18 09:00:00,2171.92,Electronics
C0417,2024-06-28 16:00:00,4550.17,Sports
C0422,2024-06-10 04:00:00,1889.7,Grocery
C0117,2024-02-20 08:00:00,4820.57,Grocery
C0134,2024-05-15 09:00:00,451.0,Clothing
C0058,2024-02-08 06:00:00,3436.66,Electronics
C0044,2024-06-12 11:00:00,2471.6,Sports
C0173,2024-03-23 01:00:00,1941.31,Electronics
C0160,2024-04-26 09:00:00,3165.4,Books
C0173,2024-02-07 03:00:00,3520.77,Electronics
C0317,2024-03-25 17:00:00,26.79,Electronics
C0303,2024-02-26 20:00:00,838.93,Grocery
C0149,2024-01-06 08:00:00,3566.67,Sports
C0080,2024-02-12 06:00:00,3333.6,Electronics
C0374,2024-03-15 23:00:00,4830.41,Grocery
C0213,2024-03-04 06:00:00,3806.38,Clothing
C0203,2024-06-23 05:00:00,4754.11,Grocery
C0252,2024-02-19 22:00:00,3514.19,Grocery
C0229,2024-06-10 09:00:00,1493.77,Grocery
C0164,2024-04-13 02:00:00,531.3,Electronics
C0227,2024-05-25 05:00:00,3910.21,Electronics
C0147,2024-06-17 17:00:00,3222.53,Clothing
C0020,2024-06-03 23:00:00,245.69,Books
C0441,2024-01-13 14:00:00,1803.45,Books
C0402,2024-06-13 16:00:00,4784.22,Books
C0047,2024-02-11 02:00:00,2504.5,Clothing
C0233,2024-03-18 15:00:00,2166.48,Books
C0305,2024-05-08 00:00:00,2291.21,Books
C0014,2024-05-10 04:00:00,1048.37,Grocery
C0143,2024-02-25 07:00:00,1846.69,Electronics
C0415,2024-04-10 08:00:00,1852.22,Electronics
C0001,2024-06-02 01:00:00,266.51,Grocery
C0373,2024-05-17 03:00:00,3839.0,Grocery
C0054,2024-06-17 01:00:00,2085.44,Grocery
C0374,2024-01-30 07:00:00,4111.79,Electronics
C0259,2024-01-24 22:00:00,4252.49,Books
C0144,2024-05-14 16:00:00,1063.91,Grocery
C0471,2024-04-19 16:00:00,3288.48,Clothing
C0441,2024-06-08 12:00:00,2364.05,Grocery
C0459,2024-05-14 14:00:00,4401.38,Sports
C0012,2024-01-21 08:00:00,1082.62,Grocery
C0330,2024-02-26 03:00:00,3390.68,Electronics
C0224,2024-06-02 09:00:00,3040.72,Grocery
C0272,2024-05-12 05:00:00,1480.03,Sports
C0456,2024-03-10 11:00:00,687.32,Clothing
C0358,2024-03-09 05:00:00,3259.94,Books
C0460,2024-06-20 10:00:00,3694.29,Grocery
C0408,2024-05-28 01:00:00,1581.56,Sports
C0156,2024-02-11 16:00:00,3225.94,Sports
C0373,2024-02-05 10:00:00,1978.68,Clothing
C0008,2024-02-27 20:00:00,3567.47,Electronics
C0122,2024-06-03 16:00:00,1000.08,Grocery
C0348,2024-02-26 23:00:00,4451.62,Sports
C0164,2024-02-04 05:00:00,1440.61,Clothing
C0090,2024-01-19 22:00:00,1842.09,Books
C0136,2024-03-08 16:00:00,295.17,Sports
C0186,2024-04-25 12:00:00,562.0,Clothing
C0316,2024-06-04 06:00:00,2581.73,Electronics
C0178,2024-05-11 03:00:00,1341.63,Electronics
C0028,2024-06-19 09:00:00,4178.22,Sports
C0220,2024-04-01 06:00:00,78.39,Sports
C0357,2024-02-08 04:00:00,1898.57,Grocery
C0041,2024-06-15 02:00:00,1690.04,Clothing
C0228,2024-04-29 19:00:00,101.54,Sports
C0192,2024-03-01 00:00:00,626.22,Grocery
C0411,2024-01-31 15:00:00,2071.15,Grocery
C0447,2024-05-28 16:00:00,2466.86,Sports
C0145,2024-05-19 02:00:00,2024.43,Electronics
C0201,2024-05-05 15:00:00,2657.03,Clothing
C0417,2024-04-30 09:00:00,2977.68,Clothing
C0212,2024-02-10 01:00:00,54.57,Electronics
C0461,2024-05-04 13:00:00,2323.16,Sports
C0220,2024-06-09 08:00:00,4817.68,Clothing
C0240,2024-02-12 18:00:00,2597.57,Sports
C0413,2024-06-10 01:00:00,3389.32,Sports
C0397,2024-04-29 07:00:00,1562.76,Grocery
C0046,2024-04-14 05:00:00,3871.09,Electronics
C0035,2024-03-22 03:00:00,3865.74,Sports
C0253,2024-02-19 01:00:00,2608.87,Books
C0390,2024-01-01 11:00:00,4880.19,Electronics
C0082,2024-05-20 04:00:00,632.12,Clothing
C0371,2024-05-05 22:00:00,89.65,Grocery
C0256,2024-05-20 11:00:00,3851.94,Clothing
C0197,2024-04-27 22:00:00,4036.74,Clothing
C0303,2024-01-02 18:00:00,605.44,Electronics
C0409,2024-02-09 07:00:00,1331.59,Clothing
C0450,2024-04-09 14:00:00,92.67,Sports
C0010,2024-04-16 01:00:00,1470.08,Clothing
C0312,2024-04-10 11:00:00,3866.84,Grocery
C0286,2024-02-11 20:00:00,2592.21,Grocery
C0242,2024-01-01 20:00:00,1743.74,Books
C0251,2024-01-17 22:00:00,1861.84,Grocery
C0365,2024-02-12 06:00:00,11.76,Clothing
C0005,2024-03-17 14:00:00,1502.5,Grocery
C0119,2024-05-12 20:00:00,3234.06,Electronics
C0289,2024-01-30 18:00:00,4871.1,Grocery
C0374,2024-06-21 18:00:00,4236.07,Sports
C0065,2024-06-09 14:00:00,122.86,Electronics
C0146,2024-01-06 20:00:00,4493.31,Books
C0224,2024-02-10 03:00:00,3917.08,Sports
C0239,2024-01-16 12:00:00,3902.98,Clothing
C0177,2024-05-31 11:00:00,2292.69,Clothing
C0267,2024-04-15 21:00:00,1993.04,Clothing
C0341,2024-05-30 10:00:00,1518.06,Sports
C0282,2024-03-11 12:00:00,333.15,Sports
C0063,2024-01-05 09:00:00,1145.04,Sports
C0217,2024-03-11 01:00:00,1236.79,Electronics
C0342,2024-06-19 17:00:00,2422.96,Electronics
C0315,2024-06-16 08:00:00,3738.48,Clothing
C0283,2024-04-19 20:00:00,2371.68,Grocery
C0177,2024-03-30 01:00:00,293.93,Clothing
C0461,2024-05-22 08:00:00,4789.16,Books
C0417,2024-05-27 02:00:00,4713.91,Electronics
C0098,2024-02-23 14:00:00,3927.02,Sports
C0105,2024-05-12 11:00:00,4956.68,Electronics
C0099,2024-06-01 06:00:00,2724.69,Sports
C0385,2024-04-08 07:00:00,4814.03,Books
C0405,2024-01-19 12:00:00,382.65,Books
C0496,2024-01-02 11:00:00,1831.58,Electronics
C0311,2024-03-02 11:00:00,1130.78,Sports
C0006,2024-06-13 21:00:00,983.19,Books
C0476,2024-03-15 22:00:00,708.31,Clothing
C0465,2024-03-17 21:00:00,3113.96,Clothing
C0197,2024-02-28 16:00:00,3907.7,Sports
C0351,2024-03-12 04:00:00,2893.6,Electronics
C0133,2024-05-02 10:00:00,739.08,Books
C0358,2024-02-24 04:00:00,4056.56,Electronics
C0259,2024-02-21 19:00:00,3181.59,Clothing
C0437,2024-06-14 16:00:00,1943.89,Books
C0023,2024-05-09 01:00:00,3372.28,Electronics
C0485,2024-01-01 09:00:00,1303.23,Grocery
C0053,2024-04-11 01:00:00,1729.24,Sports
C0165,2024-03-10 04:00:00,4587.84,Sports
C0202,2024-04-19 15:00:00,1456.07,Grocery
C0458,2024-02-14 16:00:00,2352.59,Clothing
C0083,2024-05-14 09:00:00,4451.25,Books
C0145,2024-02-24 20:00:00,3540.07,Sports
C0085,2024-06-21 17:00:00,315.71,Grocery
C0078,2024-06-02 11:00:00,740.78,Grocery
C0457,2024-05-16 09:00:00,44.17,Clothing
C0366,2024-01-07 01:00:00,3156.45,Clothing
C0001,2024-05-06 16:00:00,2241.13,Electronics
C0051,2024-03-01 22:00:00,675.7,Sports
C0173,2024-03-07 00:00:00,4789.88,Electronics
C0205,2024-01-21 02:00:00,2650.65,Grocery
C0260,2024-05-12 11:00:00,1213.26,Books
C0446,2024-02-22 01:00:00,2505.51,Books
C0449,2024-01-27 06:00:00,3399.7,Clothing
C0369,2024-01-28 13:00:00,385.81,Books
C0488,2024-05-25 23:00:00,1377.15,Books
C0288,2024-04-28 20:00:00,4035.79,Books
C0034,2024-04-12 18:00:00,2301.03,Grocery
C0348,2024-02-11 03:00:00,2735.15,Books
C0095,2024-03-05 10:00:00,2166.92,Books
C0072,2024-01-28 01:00:00,224.28,Books
C0039,2024-02-10 08:00:00,832.92,Electronics
C0154,2024-04-19 21:00:00,2230.48,Grocery
C0250,2024-02-15 20:00:00,1049.88,Clothing
C0162,2024-01-19 08:00:00,254.65,Electronics
C0438,2024-02-02 01:00:00,4219.03,Sports
C0118,2024-02-25 23:00:00,4906.06,Grocery
C0259,2024-06-04 09:00:00,3966.75,Grocery
C0379,2024-06-11 18:00:00,4269.66,Sports
C0306,2024-03-06 17:00:00,1213.68,Sports
C0268,2024-06-16 00:00:00,4803.33,Sports
C0449,2024-05-19 15:00:00,988.64,Clothing
C0054,2024-04-07 21:00:00,4757.39,Books
C0236,2024-05-30 02:00:00,4974.12,Grocery
